student_id,course_id,subject,feedback_text,rating,date,true_category,true_sentiment,processed_text,dominant_topic,cluster
S68830,LIT961,Literature,"Great Course Content in the Literature course, very helpful for my learning.",5,2024-05-31,Course Content,Positive,great course content literature course helpful learning,Topic_2,4
S46489,COM116,Computer Science,The Teaching Quality in the Computer Science class exceeded my expectations.,4,2025-03-31,Teaching Quality,Positive,teaching quality computer science class exceeded expectation,Topic_1,1
S54242,HIS133,History,The instructor's Teaching Quality approach in History was outstanding.,5,2025-03-08,Teaching Quality,Positive,instructor teaching quality approach history outstanding,Topic_5,2
S91481,HIS492,History,The Course Content in the History course was adequate.,4,2025-04-03,Course Content,Neutral,course content history course adequate,Topic_1,2
S66902,HIS783,History,"The History course had reasonable Support Services, but could be improved.",4,2024-06-28,Support Services,Neutral,history course reasonable support service could improved,Topic_2,3
S74914,CHE867,Chemistry,I found the Course Content in Chemistry to be very well organized and useful.,4,2025-03-16,Course Content,Positive,found course content chemistry well organized useful,Topic_3,3
S30955,LIT987,Literature,"Great Facilities in the Literature course, very helpful for my learning.",4,2024-10-02,Facilities,Positive,great facility literature course helpful learning,Topic_2,4
S52463,HIS606,History,The instructor's Course Content approach in History was outstanding.,5,2025-03-14,Course Content,Positive,instructor course content approach history outstanding,Topic_5,2
S39264,COM437,Computer Science,"Great Support Services in the Computer Science course, very helpful for my learning.",4,2024-07-29,Support Services,Positive,great support service computer science course helpful learning,Topic_2,4
S46176,BIO848,Biology,The Assessment Methods in Biology met the basic requirements.,4,2025-03-06,Assessment Methods,Neutral,assessment method biology met basic requirement,Topic_4,2
S81393,LIT111,Literature,The Learning Resources in the Literature course was adequate.,3,2024-08-22,Learning Resources,Neutral,learning resource literature course adequate,Topic_4,2
S89411,LIT656,Literature,The Teaching Quality in the Literature class exceeded my expectations.,4,2024-09-20,Teaching Quality,Positive,teaching quality literature class exceeded expectation,Topic_1,1
S16849,ECO754,Economics,I really enjoyed the Economics course. The Course Content was excellent.,4,2024-07-24,Course Content,Positive,really enjoyed economics course course content excellent,Topic_2,0
S93013,MAT744,Mathematics,Neither good nor bad Course Content in the Mathematics course.,4,2025-01-23,Course Content,Neutral,neither good bad course content mathematics course,Topic_1,2
S94385,LIT494,Literature,Poor Learning Resources made the Literature course difficult to follow.,3,2024-04-21,Learning Resources,Negative,poor learning resource made literature course difficult follow,Topic_4,2
S59417,CHE133,Chemistry,The Support Services in the Chemistry class exceeded my expectations.,4,2024-08-26,Support Services,Positive,support service chemistry class exceeded expectation,Topic_1,1
S45645,ECO797,Economics,I found the Course Content in Economics to be very well organized and useful.,4,2024-09-12,Course Content,Positive,found course content economics well organized useful,Topic_3,3
S41240,HIS908,History,"I think the Support Services in History was average, nothing special.",3,2024-12-28,Support Services,Neutral,think support service history average nothing special,Topic_5,2
S60373,HIS732,History,The instructor's Course Content approach in History was outstanding.,4,2024-11-11,Course Content,Positive,instructor course content approach history outstanding,Topic_5,2
S51578,COM154,Computer Science,The Teaching Quality in the Computer Science class exceeded my expectations.,5,2025-03-10,Teaching Quality,Positive,teaching quality computer science class exceeded expectation,Topic_1,1
S21411,COM215,Computer Science,I really enjoyed the Computer Science course. The Assessment Methods was excellent.,5,2024-10-30,Assessment Methods,Positive,really enjoyed computer science course assessment method excellent,Topic_2,0
S35260,BIO600,Biology,"Great Assessment Methods in the Biology course, very helpful for my learning.",5,2024-11-07,Assessment Methods,Positive,great assessment method biology course helpful learning,Topic_2,4
S24959,CHE360,Chemistry,I was disappointed with the Learning Resources in the Chemistry course.,2,2024-09-04,Learning Resources,Negative,disappointed learning resource chemistry course,Topic_4,2
S52281,PHY572,Physics,The Support Services in the Physics class was below standard.,2,2024-06-02,Support Services,Negative,support service physic class standard,Topic_1,1
S63070,CHE984,Chemistry,"Great Facilities in the Chemistry course, very helpful for my learning.",4,2024-12-27,Facilities,Positive,great facility chemistry course helpful learning,Topic_2,4
S38730,BIO907,Biology,The Support Services in the Biology class exceeded my expectations.,5,2024-04-26,Support Services,Positive,support service biology class exceeded expectation,Topic_1,1
S35181,COM569,Computer Science,The Assessment Methods in the Computer Science class exceeded my expectations.,4,2024-11-21,Assessment Methods,Positive,assessment method computer science class exceeded expectation,Topic_1,1
S40026,COM942,Computer Science,I found the Assessment Methods in Computer Science to be very well organized and useful.,5,2024-08-01,Assessment Methods,Positive,found assessment method computer science well organized useful,Topic_3,3
S14028,MAT812,Mathematics,I really enjoyed the Mathematics course. The Assessment Methods was excellent.,5,2025-03-06,Assessment Methods,Positive,really enjoyed mathematics course assessment method excellent,Topic_2,0
S59950,LIT907,Literature,I struggled with Literature due to inadequate Facilities.,1,2025-02-25,Facilities,Negative,struggled literature due inadequate facility,Topic_3,2
S13924,BIO548,Biology,"Great Facilities in the Biology course, very helpful for my learning.",5,2024-11-12,Facilities,Positive,great facility biology course helpful learning,Topic_2,4
S85369,MAT460,Mathematics,The Facilities in Mathematics met the basic requirements.,4,2024-09-16,Facilities,Neutral,facility mathematics met basic requirement,Topic_4,2
S48575,CHE940,Chemistry,The Assessment Methods in Chemistry needs significant improvement.,2,2024-11-26,Assessment Methods,Negative,assessment method chemistry need significant improvement,Topic_3,2
S26618,PSY997,Psychology,The Assessment Methods in the Psychology course was adequate.,3,2024-06-13,Assessment Methods,Neutral,assessment method psychology course adequate,Topic_1,2
S16265,LIT716,Literature,The Course Content in the Literature course was adequate.,4,2024-05-10,Course Content,Neutral,course content literature course adequate,Topic_1,2
S44214,PHY873,Physics,"Great Assessment Methods in the Physics course, very helpful for my learning.",4,2024-07-04,Assessment Methods,Positive,great assessment method physic course helpful learning,Topic_2,4
S29244,COM402,Computer Science,The Course Content in the Computer Science class exceeded my expectations.,5,2024-12-19,Course Content,Positive,course content computer science class exceeded expectation,Topic_1,1
S61490,BIO450,Biology,The Learning Resources in the Biology class exceeded my expectations.,4,2024-12-29,Learning Resources,Positive,learning resource biology class exceeded expectation,Topic_1,1
S39070,BIO336,Biology,I found the Learning Resources in Biology to be very well organized and useful.,4,2025-04-09,Learning Resources,Positive,found learning resource biology well organized useful,Topic_3,3
S42401,BIO311,Biology,"Great Support Services in the Biology course, very helpful for my learning.",5,2025-03-03,Support Services,Positive,great support service biology course helpful learning,Topic_2,4
S64007,PSY887,Psychology,I was disappointed with the Course Content in the Psychology course.,2,2024-12-18,Course Content,Negative,disappointed course content psychology course,Topic_1,2
S47228,MAT206,Mathematics,The instructor's Teaching Quality approach in Mathematics was outstanding.,5,2025-03-19,Teaching Quality,Positive,instructor teaching quality approach mathematics outstanding,Topic_5,2
S23135,HIS416,History,The Learning Resources in History met the basic requirements.,4,2024-11-25,Learning Resources,Neutral,learning resource history met basic requirement,Topic_4,2
S74810,LIT745,Literature,I found the Course Content in Literature to be very well organized and useful.,5,2024-08-16,Course Content,Positive,found course content literature well organized useful,Topic_3,3
S37375,MAT701,Mathematics,The Facilities in Mathematics needs significant improvement.,3,2024-07-27,Facilities,Negative,facility mathematics need significant improvement,Topic_3,2
S80501,MAT740,Mathematics,The Learning Resources in the Mathematics course was adequate.,4,2024-09-24,Learning Resources,Neutral,learning resource mathematics course adequate,Topic_4,2
S33209,BIO743,Biology,The instructor's Support Services approach in Biology was outstanding.,4,2024-10-01,Support Services,Positive,instructor support service approach biology outstanding,Topic_5,2
S37429,MAT621,Mathematics,I really enjoyed the Mathematics course. The Facilities was excellent.,5,2024-05-01,Facilities,Positive,really enjoyed mathematics course facility excellent,Topic_2,0
S28728,HIS222,History,"I think the Learning Resources in History was average, nothing special.",3,2024-12-11,Learning Resources,Neutral,think learning resource history average nothing special,Topic_5,2
S93923,HIS455,History,"Great Learning Resources in the History course, very helpful for my learning.",5,2024-05-24,Learning Resources,Positive,great learning resource history course helpful learning,Topic_2,4
